Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000000400000 CH2:0.0000000400000,,Second,Volt,Volt
,,,-0.00019235999,-0.86000,-0.01360
,,,-0.00019232000,-0.86000,-0.01360
,,,-0.00019228000,-0.86000,-0.01440
,,,-0.00019224000,-0.84000,-0.01440
,,,-0.00019219999,-0.84000,-0.01440
,,,-0.00019216001,-0.84000,-0.01520
,,,-0.00019212000,-0.84000,-0.01520
,,,-0.00019208000,-0.84000,-0.01520
,,,-0.00019204000,-0.84000,-0.01520
,,,-0.00019199999,-0.82000,-0.01520
,,,-0.00019196000,-0.84000,-0.01600
,,,-0.00019192000,-0.82000,-0.01600
,,,-0.00019188000,-0.82000,-0.01600
,,,-0.00019183999,-0.82000,-0.01680
,,,-0.00019180001,-0.82000,-0.01680
,,,-0.00019176000,-0.80000,-0.01680
,,,-0.00019172000,-0.82000,-0.01680
,,,-0.00019168000,-0.82000,-0.01680
,,,-0.00019163999,-0.82000,-0.01680
,,,-0.00019160000,-0.80000,-0.01760
,,,-0.00019156000,-0.80000,-0.01760
,,,-0.00019152000,-0.80000,-0.01760
,,,-0.00019147999,-0.80000,-0.01760
,,,-0.00019144001,-0.78000,-0.01760
,,,-0.00019140000,-0.78000,-0.01760
,,,-0.00019136000,-0.78000,-0.01840
,,,-0.00019132000,-0.78000,-0.01840
,,,-0.00019127999,-0.78000,-0.01840
,,,-0.00019124000,-0.78000,-0.01840
,,,-0.00019120000,-0.78000,-0.01840
,,,-0.00019116000,-0.76000,-0.01920
,,,-0.00019111999,-0.76000,-0.01920
,,,-0.00019108001,-0.76000,-0.01920
,,,-0.00019104000,-0.76000,-0.02000
,,,-0.00019100000,-0.76000,-0.02000
,,,-0.00019096000,-0.74000,-0.02000
,,,-0.00019091999,-0.74000,-0.02000
,,,-0.00019088000,-0.74000,-0.02080
,,,-0.00019084000,-0.74000,-0.02080
,,,-0.00019080000,-0.74000,-0.02080
,,,-0.00019075999,-0.74000,-0.02080
,,,-0.00019072001,-0.72000,-0.02160
,,,-0.00019068000,-0.74000,-0.02080
,,,-0.00019064000,-0.72000,-0.02080
,,,-0.00019060000,-0.72000,-0.02080
,,,-0.00019055999,-0.72000,-0.02160
,,,-0.00019052000,-0.72000,-0.02160
,,,-0.00019048000,-0.72000,-0.02160
,,,-0.00019044000,-0.72000,-0.02240
,,,-0.00019039999,-0.70000,-0.02240
,,,-0.00019036001,-0.70000,-0.02320
,,,-0.00019032000,-0.70000,-0.02240
,,,-0.00019028000,-0.70000,-0.02320
,,,-0.00019024000,-0.70000,-0.02320
,,,-0.00019019999,-0.68000,-0.02320
,,,-0.00019016000,-0.68000,-0.02320
,,,-0.00019012000,-0.68000,-0.02320
,,,-0.00019008000,-0.68000,-0.02400
,,,-0.00019003999,-0.68000,-0.02400
,,,-0.00019000001,-0.68000,-0.02400
,,,-0.00018996000,-0.66000,-0.02400
,,,-0.00018992000,-0.66000,-0.02400
,,,-0.00018988000,-0.66000,-0.02400
,,,-0.00018983999,-0.66000,-0.02400
,,,-0.00018980000,-0.66000,-0.02480
,,,-0.00018976000,-0.66000,-0.02480
,,,-0.00018972000,-0.64000,-0.02480
,,,-0.00018967999,-0.64000,-0.02480
,,,-0.00018963999,-0.64000,-0.02560
,,,-0.00018960000,-0.64000,-0.02560
,,,-0.00018956000,-0.64000,-0.02560
,,,-0.00018952000,-0.62000,-0.02560
,,,-0.00018947999,-0.62000,-0.02640
,,,-0.00018944000,-0.62000,-0.02640
,,,-0.00018940000,-0.60000,-0.02640
,,,-0.00018936000,-0.62000,-0.02640
,,,-0.00018932000,-0.60000,-0.02640
,,,-0.00018927999,-0.60000,-0.02640
,,,-0.00018924000,-0.60000,-0.02720
,,,-0.00018920000,-0.60000,-0.02640
,,,-0.00018916000,-0.58000,-0.02720
,,,-0.00018911999,-0.58000,-0.02800
,,,-0.00018908000,-0.58000,-0.02720
,,,-0.00018904000,-0.58000,-0.02720
,,,-0.00018900000,-0.58000,-0.02720
,,,-0.00018896000,-0.56000,-0.02800
,,,-0.00018891999,-0.58000,-0.02800
,,,-0.00018888000,-0.56000,-0.02800
,,,-0.00018884000,-0.56000,-0.02800
,,,-0.00018880000,-0.56000,-0.02880
,,,-0.00018875999,-0.56000,-0.02880
,,,-0.00018872001,-0.56000,-0.02880
,,,-0.00018868000,-0.54000,-0.02880
,,,-0.00018864000,-0.54000,-0.02960
,,,-0.00018860000,-0.54000,-0.02960
,,,-0.00018855999,-0.54000,-0.02960
,,,-0.00018852000,-0.52000,-0.02960
,,,-0.00018848000,-0.52000,-0.02960
,,,-0.00018844000,-0.52000,-0.02960
,,,-0.00018839999,-0.52000,-0.02960
,,,-0.00018836001,-0.52000,-0.02960
,,,-0.00018832000,-0.50000,-0.03040
,,,-0.00018828000,-0.50000,-0.02960
,,,-0.00018824000,-0.50000,-0.03040
,,,-0.00018819999,-0.50000,-0.03040
,,,-0.00018816000,-0.50000,-0.03040
,,,-0.00018812000,-0.50000,-0.03120
,,,-0.00018808000,-0.48000,-0.03120
,,,-0.00018803999,-0.48000,-0.03120
,,,-0.00018800001,-0.48000,-0.03200
,,,-0.00018796000,-0.48000,-0.03120
,,,-0.00018792000,-0.48000,-0.03120
,,,-0.00018788000,-0.48000,-0.03200
,,,-0.00018783999,-0.46000,-0.03200
,,,-0.00018780000,-0.46000,-0.03200
,,,-0.00018776000,-0.46000,-0.03200
,,,-0.00018772000,-0.44000,-0.03200
,,,-0.00018767999,-0.44000,-0.03280
,,,-0.00018764001,-0.44000,-0.03200
,,,-0.00018760000,-0.44000,-0.03200
,,,-0.00018756000,-0.44000,-0.03280
,,,-0.00018752000,-0.44000,-0.03280
,,,-0.00018747999,-0.42000,-0.03280
,,,-0.00018744000,-0.42000,-0.03360
,,,-0.00018740000,-0.42000,-0.03360
,,,-0.00018736000,-0.42000,-0.03360
,,,-0.00018731999,-0.42000,-0.03360
,,,-0.00018728001,-0.40000,-0.03360
,,,-0.00018724000,-0.40000,-0.03440
,,,-0.00018720000,-0.40000,-0.03440
,,,-0.00018716000,-0.40000,-0.03440
,,,-0.00018711999,-0.40000,-0.03440
,,,-0.00018708000,-0.38000,-0.03440
,,,-0.00018704000,-0.38000,-0.03520
,,,-0.00018700000,-0.38000,-0.03440
,,,-0.00018695999,-0.36000,-0.03440
,,,-0.00018692001,-0.36000,-0.03440
,,,-0.00018688000,-0.36000,-0.03520
,,,-0.00018684000,-0.36000,-0.03440
,,,-0.00018680000,-0.36000,-0.03520
,,,-0.00018675999,-0.36000,-0.03600
,,,-0.00018672000,-0.34000,-0.03520
,,,-0.00018668000,-0.36000,-0.03520
,,,-0.00018664000,-0.34000,-0.03520
,,,-0.00018659999,-0.34000,-0.03520
,,,-0.00018656001,-0.34000,-0.03520
,,,-0.00018652000,-0.34000,-0.03600
,,,-0.00018648000,-0.32000,-0.03600
,,,-0.00018644000,-0.32000,-0.03680
,,,-0.00018639999,-0.32000,-0.03680
,,,-0.00018636000,-0.30000,-0.03600
,,,-0.00018632000,-0.30000,-0.03680
,,,-0.00018628000,-0.30000,-0.03680
,,,-0.00018623999,-0.30000,-0.03680
,,,-0.00018619999,-0.30000,-0.03680
,,,-0.00018616000,-0.28000,-0.03680
,,,-0.00018612000,-0.28000,-0.03680
,,,-0.00018608000,-0.28000,-0.03680
,,,-0.00018603999,-0.28000,-0.03600
,,,-0.00018600000,-0.28000,-0.03680
,,,-0.00018596000,-0.26000,-0.03760
,,,-0.00018592000,-0.26000,-0.03760
,,,-0.00018588000,-0.26000,-0.03760
,,,-0.00018583999,-0.26000,-0.03760
,,,-0.00018580000,-0.26000,-0.03760
,,,-0.00018576000,-0.26000,-0.03760
,,,-0.00018572000,-0.24000,-0.03840
,,,-0.00018567999,-0.24000,-0.03840
,,,-0.00018564000,-0.24000,-0.03920
,,,-0.00018560000,-0.22000,-0.03840
,,,-0.00018556000,-0.22000,-0.03840
,,,-0.00018552000,-0.22000,-0.03920
,,,-0.00018547999,-0.22000,-0.03840
,,,-0.00018544000,-0.22000,-0.03840
,,,-0.00018540000,-0.20000,-0.03920
,,,-0.00018536000,-0.20000,-0.03920
,,,-0.00018531999,-0.20000,-0.03920
,,,-0.00018528001,-0.20000,-0.03920
,,,-0.00018524000,-0.18000,-0.03920
,,,-0.00018520000,-0.18000,-0.03920
,,,-0.00018516000,-0.18000,-0.03920
,,,-0.00018511999,-0.18000,-0.03920
,,,-0.00018508000,-0.18000,-0.04000
,,,-0.00018504000,-0.18000,-0.04000
,,,-0.00018500000,-0.18000,-0.04000
,,,-0.00018495999,-0.16000,-0.04000
,,,-0.00018492001,-0.16000,-0.03920
,,,-0.00018488000,-0.16000,-0.04000
,,,-0.00018484000,-0.16000,-0.04000
,,,-0.00018480000,-0.14000,-0.04000
,,,-0.00018475999,-0.14000,-0.04000
,,,-0.00018472000,-0.14000,-0.04000
,,,-0.00018468000,-0.14000,-0.04000
,,,-0.00018464000,-0.14000,-0.04000
,,,-0.00018459999,-0.12000,-0.04000
,,,-0.00018456001,-0.12000,-0.04080
,,,-0.00018452000,-0.12000,-0.04080
,,,-0.00018448000,-0.12000,-0.04080
,,,-0.00018444000,-0.10000,-0.04080
,,,-0.00018439999,-0.10000,-0.04080
,,,-0.00018436000,-0.10000,-0.04080
,,,-0.00018432000,-0.10000,-0.04080
,,,-0.00018428000,-0.10000,-0.04160
,,,-0.00018423999,-0.08000,-0.04160
,,,-0.00018420001,-0.08000,-0.04160
,,,-0.00018416000,-0.08000,-0.04080
,,,-0.00018412000,-0.08000,-0.04160
,,,-0.00018408000,-0.08000,-0.04160
,,,-0.00018403999,-0.06000,-0.04160
,,,-0.00018400000,-0.06000,-0.04160
,,,-0.00018396000,-0.06000,-0.04160
,,,-0.00018392000,-0.06000,-0.04160
,,,-0.00018387999,-0.04000,-0.04160
,,,-0.00018384001,-0.04000,-0.04160
,,,-0.00018380000,-0.04000,-0.04160
,,,-0.00018376000,-0.04000,-0.04160
,,,-0.00018372000,-0.04000,-0.04160
,,,-0.00018367999,-0.04000,-0.04160
,,,-0.00018364000,-0.02000,-0.04160
,,,-0.00018360000,-0.02000,-0.04160
,,,-0.00018356000,-0.02000,-0.04160
,,,-0.00018351999,-0.02000,-0.04160
,,,-0.00018348001,-0.02000,-0.04240
,,,-0.00018344000,0.00,-0.04240
,,,-0.00018340000,0.00,-0.04320
,,,-0.00018336000,0.00,-0.04240
,,,-0.00018331999,0.00,-0.04240
,,,-0.00018328000,0.02000,-0.04320
,,,-0.00018324000,0.02000,-0.04320
,,,-0.00018320000,0.02000,-0.04320
,,,-0.00018315999,0.02000,-0.04320
,,,-0.00018312001,0.02000,-0.04320
,,,-0.00018308000,0.04000,-0.04240
,,,-0.00018304000,0.04000,-0.04240
,,,-0.00018300000,0.04000,-0.04240
,,,-0.00018295999,0.04000,-0.04320
,,,-0.00018292000,0.04000,-0.04320
,,,-0.00018288000,0.06000,-0.04240
,,,-0.00018284000,0.06000,-0.04320
,,,-0.00018279999,0.06000,-0.04400
,,,-0.00018275999,0.06000,-0.04320
,,,-0.00018272000,0.06000,-0.04320
,,,-0.00018268000,0.08000,-0.04320
,,,-0.00018264000,0.08000,-0.04400
,,,-0.00018259999,0.08000,-0.04400
,,,-0.00018256000,0.08000,-0.04320
,,,-0.00018252000,0.08000,-0.04320
,,,-0.00018248000,0.10000,-0.04320
,,,-0.00018244000,0.10000,-0.04320
,,,-0.00018239999,0.10000,-0.04400
,,,-0.00018236000,0.10000,-0.04400
,,,-0.00018232000,0.12000,-0.04400
,,,-0.00018228000,0.12000,-0.04400
,,,-0.00018223999,0.12000,-0.04320
,,,-0.00018220000,0.12000,-0.04400
,,,-0.00018216000,0.12000,-0.04400
,,,-0.00018212000,0.14000,-0.04400
,,,-0.00018208000,0.14000,-0.04400
,,,-0.00018203999,0.14000,-0.04400
,,,-0.00018200000,0.14000,-0.04400
,,,-0.00018196000,0.14000,-0.04400
,,,-0.00018192000,0.14000,-0.04400
,,,-0.00018187999,0.14000,-0.04400
,,,-0.00018184001,0.16000,-0.04400
,,,-0.00018180000,0.16000,-0.04400
,,,-0.00018176000,0.16000,-0.04400
,,,-0.00018172000,0.16000,-0.04480
,,,-0.00018167999,0.18000,-0.04480
,,,-0.00018164000,0.18000,-0.04400
,,,-0.00018160000,0.18000,-0.04480
,,,-0.00018156000,0.18000,-0.04480
,,,-0.00018151999,0.18000,-0.04480
,,,-0.00018148001,0.20000,-0.04400
,,,-0.00018144000,0.20000,-0.04400
,,,-0.00018140000,0.20000,-0.04400
,,,-0.00018136000,0.20000,-0.04400
,,,-0.00018131999,0.20000,-0.04400
,,,-0.00018128000,0.22000,-0.04400
,,,-0.00018124000,0.22000,-0.04480
,,,-0.00018120000,0.22000,-0.04480
,,,-0.00018115999,0.22000,-0.04400
,,,-0.00018112001,0.22000,-0.04400
,,,-0.00018108000,0.24000,-0.04480
,,,-0.00018104000,0.24000,-0.04480
,,,-0.00018100000,0.24000,-0.04480
,,,-0.00018095999,0.24000,-0.04400
,,,-0.00018092000,0.24000,-0.04480
,,,-0.00018088000,0.26000,-0.04400
,,,-0.00018084000,0.26000,-0.04400
,,,-0.00018079999,0.26000,-0.04480
,,,-0.00018076001,0.26000,-0.04480
,,,-0.00018072000,0.26000,-0.04480
,,,-0.00018068000,0.26000,-0.04400
,,,-0.00018064000,0.28000,-0.04400
,,,-0.00018059999,0.28000,-0.04400
,,,-0.00018056000,0.28000,-0.04480
,,,-0.00018052000,0.28000,-0.04400
,,,-0.00018048000,0.28000,-0.04480
,,,-0.00018043999,0.30000,-0.04480
,,,-0.00018040001,0.30000,-0.04480
,,,-0.00018036000,0.30000,-0.04480
,,,-0.00018032000,0.30000,-0.04480
,,,-0.00018028000,0.30000,-0.04480
,,,-0.00018023999,0.32000,-0.04480
,,,-0.00018020000,0.32000,-0.04480
,,,-0.00018016000,0.32000,-0.04480
,,,-0.00018012000,0.32000,-0.04480
,,,-0.00018007999,0.32000,-0.04480
,,,-0.00018004001,0.32000,-0.04400
,,,-0.00018000000,0.32000,-0.04400
,,,-0.00017996000,0.34000,-0.04480
,,,-0.00017992000,0.34000,-0.04480
,,,-0.00017987999,0.34000,-0.04400
,,,-0.00017984000,0.34000,-0.04480
,,,-0.00017980000,0.34000,-0.04480
,,,-0.00017976000,0.36000,-0.04400
,,,-0.00017971999,0.36000,-0.04400
,,,-0.00017968001,0.36000,-0.04480
,,,-0.00017964000,0.36000,-0.04480
,,,-0.00017960000,0.36000,-0.04480
,,,-0.00017956000,0.38000,-0.04480
,,,-0.00017951999,0.38000,-0.04400
,,,-0.00017948000,0.38000,-0.04480
,,,-0.00017944000,0.38000,-0.04480
,,,-0.00017940000,0.38000,-0.04480
,,,-0.00017935999,0.40000,-0.04480
,,,-0.00017931999,0.40000,-0.04480
,,,-0.00017928000,0.40000,-0.04400
,,,-0.00017924000,0.40000,-0.04400
,,,-0.00017920000,0.40000,-0.04400
,,,-0.00017915999,0.40000,-0.04400
,,,-0.00017912000,0.40000,-0.04400
,,,-0.00017908000,0.42000,-0.04400
,,,-0.00017904000,0.42000,-0.04400
,,,-0.00017900000,0.42000,-0.04400
,,,-0.00017895999,0.42000,-0.04400
,,,-0.00017892000,0.42000,-0.04400
,,,-0.00017888000,0.42000,-0.04400
,,,-0.00017884000,0.44000,-0.04400
,,,-0.00017879999,0.44000,-0.04400
,,,-0.00017876000,0.44000,-0.04400
,,,-0.00017872000,0.44000,-0.04400
,,,-0.00017868000,0.44000,-0.04400
,,,-0.00017864000,0.46000,-0.04400
,,,-0.00017859999,0.46000,-0.04400
,,,-0.00017856000,0.46000,-0.04400
,,,-0.00017852000,0.46000,-0.04400
,,,-0.00017848000,0.46000,-0.04320
,,,-0.00017843999,0.46000,-0.04320
,,,-0.00017840001,0.48000,-0.04320
,,,-0.00017836000,0.48000,-0.04320
,,,-0.00017832000,0.48000,-0.04320
,,,-0.00017828000,0.48000,-0.04320
,,,-0.00017823999,0.48000,-0.04400
,,,-0.00017820000,0.48000,-0.04320
,,,-0.00017816000,0.50000,-0.04320
,,,-0.00017812000,0.50000,-0.04320
,,,-0.00017807999,0.50000,-0.04320
,,,-0.00017804001,0.50000,-0.04320
,,,-0.00017800000,0.50000,-0.04320
,,,-0.00017796000,0.50000,-0.04240
,,,-0.00017792000,0.50000,-0.04320
,,,-0.00017787999,0.52000,-0.04320
,,,-0.00017784000,0.52000,-0.04240
,,,-0.00017780000,0.52000,-0.04240
,,,-0.00017776000,0.52000,-0.04320
,,,-0.00017771999,0.52000,-0.04320
,,,-0.00017768001,0.54000,-0.04240
,,,-0.00017764000,0.54000,-0.04240
,,,-0.00017760000,0.54000,-0.04240
,,,-0.00017756000,0.54000,-0.04240
,,,-0.00017751999,0.54000,-0.04240
,,,-0.00017748000,0.54000,-0.04240
,,,-0.00017744000,0.54000,-0.04240
,,,-0.00017740000,0.56000,-0.04240
,,,-0.00017735999,0.56000,-0.04160
,,,-0.00017732001,0.56000,-0.04240
,,,-0.00017728000,0.56000,-0.04240
,,,-0.00017724000,0.56000,-0.04240
,,,-0.00017720000,0.56000,-0.04240
,,,-0.00017715999,0.56000,-0.04160
,,,-0.00017712000,0.58000,-0.04160
,,,-0.00017708000,0.58000,-0.04160
,,,-0.00017704000,0.58000,-0.04160
,,,-0.00017699999,0.58000,-0.04160
,,,-0.00017696001,0.58000,-0.04160
,,,-0.00017692000,0.58000,-0.04160
,,,-0.00017688000,0.58000,-0.04080
,,,-0.00017684000,0.60000,-0.04080
,,,-0.00017679999,0.60000,-0.04160
,,,-0.00017676000,0.60000,-0.04080
,,,-0.00017672000,0.60000,-0.04080
,,,-0.00017668000,0.60000,-0.04080
,,,-0.00017663999,0.60000,-0.04080
,,,-0.00017660001,0.62000,-0.04080
,,,-0.00017656000,0.62000,-0.04000
,,,-0.00017652000,0.62000,-0.04080
,,,-0.00017648000,0.62000,-0.04080
,,,-0.00017643999,0.62000,-0.04080
,,,-0.00017640000,0.62000,-0.04080
,,,-0.00017636000,0.62000,-0.04080
,,,-0.00017632000,0.64000,-0.04080
,,,-0.00017627999,0.64000,-0.04000
,,,-0.00017624001,0.64000,-0.04000
,,,-0.00017620000,0.64000,-0.04000
,,,-0.00017616000,0.64000,-0.04000
,,,-0.00017612000,0.64000,-0.04000
,,,-0.00017607999,0.64000,-0.03920
,,,-0.00017604000,0.64000,-0.03920
,,,-0.00017600000,0.64000,-0.04000
,,,-0.00017596000,0.66000,-0.03920
,,,-0.00017591999,0.66000,-0.03920
,,,-0.00017587999,0.66000,-0.04000
,,,-0.00017584000,0.66000,-0.03920
,,,-0.00017580000,0.66000,-0.03920
,,,-0.00017576000,0.66000,-0.03920
,,,-0.00017571999,0.68000,-0.03920
,,,-0.00017568000,0.68000,-0.03920
,,,-0.00017564000,0.68000,-0.03920
,,,-0.00017560000,0.68000,-0.03920
,,,-0.00017556000,0.68000,-0.03840
,,,-0.00017551999,0.68000,-0.03920
,,,-0.00017548000,0.68000,-0.03920
,,,-0.00017544000,0.68000,-0.03840
,,,-0.00017540000,0.68000,-0.03840
,,,-0.00017535999,0.70000,-0.03840
,,,-0.00017532000,0.70000,-0.03760
,,,-0.00017528000,0.70000,-0.03760
,,,-0.00017524000,0.70000,-0.03760
,,,-0.00017520000,0.70000,-0.03760
,,,-0.00017515999,0.70000,-0.03760
,,,-0.00017512000,0.70000,-0.03760
,,,-0.00017508000,0.70000,-0.03760
,,,-0.00017504000,0.72000,-0.03760
,,,-0.00017499999,0.72000,-0.03680
,,,-0.00017496001,0.72000,-0.03680
,,,-0.00017492000,0.72000,-0.03680
,,,-0.00017488000,0.72000,-0.03760
,,,-0.00017484000,0.72000,-0.03680
,,,-0.00017479999,0.72000,-0.03680
,,,-0.00017476000,0.72000,-0.03680
,,,-0.00017472000,0.74000,-0.03680
,,,-0.00017468000,0.72000,-0.03600
,,,-0.00017463999,0.74000,-0.03600
,,,-0.00017460001,0.74000,-0.03600
,,,-0.00017456000,0.74000,-0.03600
,,,-0.00017452000,0.74000,-0.03600
,,,-0.00017448000,0.74000,-0.03600
,,,-0.00017443999,0.74000,-0.03600
,,,-0.00017440000,0.74000,-0.03600
,,,-0.00017436000,0.74000,-0.03520
,,,-0.00017432000,0.76000,-0.03600
,,,-0.00017427999,0.76000,-0.03520
,,,-0.00017424001,0.76000,-0.03600
,,,-0.00017420000,0.76000,-0.03520
,,,-0.00017416000,0.76000,-0.03440
,,,-0.00017412000,0.76000,-0.03520
,,,-0.00017407999,0.76000,-0.03520
,,,-0.00017404000,0.76000,-0.03440
,,,-0.00017400000,0.76000,-0.03440
,,,-0.00017396000,0.76000,-0.03440
,,,-0.00017391999,0.76000,-0.03440
,,,-0.00017388001,0.76000,-0.03440
,,,-0.00017384000,0.78000,-0.03360
,,,-0.00017380000,0.78000,-0.03440
,,,-0.00017376000,0.78000,-0.03440
,,,-0.00017371999,0.78000,-0.03360
,,,-0.00017368000,0.78000,-0.03360
,,,-0.00017364000,0.78000,-0.03360
,,,-0.00017360000,0.78000,-0.03360
,,,-0.00017355999,0.78000,-0.03360
,,,-0.00017352001,0.78000,-0.03280
,,,-0.00017348000,0.80000,-0.03280
,,,-0.00017344000,0.80000,-0.03280
,,,-0.00017340000,0.80000,-0.03280
,,,-0.00017335999,0.80000,-0.03200
,,,-0.00017332000,0.80000,-0.03200
,,,-0.00017328000,0.80000,-0.03280
,,,-0.00017324000,0.80000,-0.03200
,,,-0.00017319999,0.80000,-0.03200
,,,-0.00017316001,0.80000,-0.03200
,,,-0.00017312000,0.80000,-0.03200
,,,-0.00017308000,0.80000,-0.03120
,,,-0.00017304000,0.80000,-0.03120
,,,-0.00017299999,0.82000,-0.03120
,,,-0.00017296000,0.82000,-0.03120
,,,-0.00017292000,0.82000,-0.03040
,,,-0.00017288000,0.82000,-0.03040
,,,-0.00017283999,0.82000,-0.03040
,,,-0.00017280001,0.82000,-0.03040
,,,-0.00017276000,0.82000,-0.03040
,,,-0.00017272000,0.82000,-0.03040
,,,-0.00017268000,0.82000,-0.03040
,,,-0.00017263999,0.82000,-0.03040
,,,-0.00017260000,0.84000,-0.02960
,,,-0.00017256000,0.82000,-0.02960
,,,-0.00017252000,0.84000,-0.02960
,,,-0.00017247999,0.84000,-0.02960
,,,-0.00017243999,0.84000,-0.02960
,,,-0.00017240000,0.84000,-0.02960
,,,-0.00017236000,0.84000,-0.02960
,,,-0.00017232000,0.84000,-0.02880
,,,-0.00017227999,0.84000,-0.02800
,,,-0.00017224000,0.84000,-0.02800
,,,-0.00017220000,0.84000,-0.02880
,,,-0.00017216000,0.84000,-0.02800
,,,-0.00017212000,0.84000,-0.02800
,,,-0.00017207999,0.84000,-0.02800
,,,-0.00017204000,0.84000,-0.02800
,,,-0.00017200000,0.84000,-0.02720
,,,-0.00017196000,0.84000,-0.02720
,,,-0.00017191999,0.84000,-0.02720
,,,-0.00017188000,0.84000,-0.02800
,,,-0.00017184000,0.86000,-0.02720
,,,-0.00017180000,0.86000,-0.02720
,,,-0.00017176000,0.86000,-0.02720
,,,-0.00017171999,0.86000,-0.02640
,,,-0.00017168000,0.86000,-0.02640
,,,-0.00017164000,0.86000,-0.02640
,,,-0.00017160000,0.86000,-0.02640
,,,-0.00017155999,0.86000,-0.02640
,,,-0.00017152001,0.86000,-0.02640
,,,-0.00017148000,0.86000,-0.02560
,,,-0.00017144000,0.86000,-0.02560
,,,-0.00017140000,0.86000,-0.02560
,,,-0.00017135999,0.86000,-0.02560
,,,-0.00017132000,0.86000,-0.02560
,,,-0.00017128000,0.86000,-0.02480
,,,-0.00017124000,0.86000,-0.02480
,,,-0.00017119999,0.86000,-0.02480
,,,-0.00017116001,0.88000,-0.02480
,,,-0.00017112000,0.88000,-0.02480
,,,-0.00017108000,0.88000,-0.02480
,,,-0.00017104000,0.88000,-0.02400
,,,-0.00017099999,0.88000,-0.02400
,,,-0.00017096000,0.88000,-0.02400
,,,-0.00017092000,0.88000,-0.02400
,,,-0.00017088000,0.88000,-0.02400
,,,-0.00017083999,0.88000,-0.02320
,,,-0.00017080001,0.88000,-0.02320
,,,-0.00017076000,0.88000,-0.02320
,,,-0.00017072000,0.88000,-0.02320
,,,-0.00017068000,0.88000,-0.02240
,,,-0.00017063999,0.88000,-0.02240
,,,-0.00017060000,0.88000,-0.02240
,,,-0.00017056000,0.88000,-0.02240
,,,-0.00017052000,0.88000,-0.02240
,,,-0.00017047999,0.88000,-0.02160
,,,-0.00017044001,0.88000,-0.02160
,,,-0.00017040000,0.88000,-0.02160
,,,-0.00017036000,0.88000,-0.02160
,,,-0.00017032000,0.88000,-0.02160
,,,-0.00017027999,0.88000,-0.02160
,,,-0.00017024000,0.90000,-0.02160
,,,-0.00017020000,0.88000,-0.02080
,,,-0.00017016000,0.88000,-0.02080
,,,-0.00017011999,0.90000,-0.02000
,,,-0.00017008001,0.88000,-0.02000
,,,-0.00017004000,0.90000,-0.02000
,,,-0.00017000000,0.90000,-0.02000
,,,-0.00016996000,0.88000,-0.02000
,,,-0.00016991999,0.90000,-0.02000
,,,-0.00016988000,0.90000,-0.01920
,,,-0.00016984000,0.90000,-0.01920
,,,-0.00016980000,0.90000,-0.01920
,,,-0.00016975999,0.90000,-0.01920
,,,-0.00016972001,0.90000,-0.01920
,,,-0.00016968000,0.90000,-0.01920
,,,-0.00016964000,0.90000,-0.01920
,,,-0.00016960000,0.90000,-0.01840
,,,-0.00016955999,0.90000,-0.01760
,,,-0.00016952000,0.90000,-0.01840
,,,-0.00016948000,0.90000,-0.01840
,,,-0.00016944000,0.90000,-0.01760
,,,-0.00016939999,0.90000,-0.01760
,,,-0.00016936001,0.90000,-0.01760
,,,-0.00016932000,0.90000,-0.01680
,,,-0.00016928000,0.90000,-0.01680
,,,-0.00016924000,0.90000,-0.01680
,,,-0.00016919999,0.90000,-0.01680
,,,-0.00016916000,0.90000,-0.01680
,,,-0.00016912000,0.90000,-0.01600
,,,-0.00016908000,0.90000,-0.01600
,,,-0.00016903999,0.90000,-0.01600
,,,-0.00016899999,0.90000,-0.01520
,,,-0.00016896000,0.90000,-0.01520
,,,-0.00016892000,0.90000,-0.01520
,,,-0.00016888000,0.90000,-0.01520
,,,-0.00016883999,0.90000,-0.01520
,,,-0.00016880000,0.92000,-0.01520
,,,-0.00016876000,0.90000,-0.01440
,,,-0.00016872000,0.90000,-0.01440
,,,-0.00016868000,0.90000,-0.01440
,,,-0.00016863999,0.90000,-0.01440
,,,-0.00016860000,0.90000,-0.01440
,,,-0.00016856000,0.90000,-0.01360
,,,-0.00016852000,0.90000,-0.01360
,,,-0.00016847999,0.90000,-0.01360
,,,-0.00016844000,0.90000,-0.01280
,,,-0.00016840000,0.90000,-0.01360
,,,-0.00016836000,0.90000,-0.01280
,,,-0.00016832000,0.90000,-0.01280
,,,-0.00016827999,0.90000,-0.01280
,,,-0.00016824000,0.90000,-0.01200
,,,-0.00016820000,0.90000,-0.01200
,,,-0.00016816000,0.90000,-0.01200
,,,-0.00016811999,0.90000,-0.01200
,,,-0.00016808001,0.92000,-0.01200
,,,-0.00016804000,0.90000,-0.01200
,,,-0.00016800000,0.92000,-0.01120
,,,-0.00016796000,0.90000,-0.01120
,,,-0.00016791999,0.90000,-0.01120
,,,-0.00016788000,0.90000,-0.01120
,,,-0.00016784000,0.90000,-0.01120
,,,-0.00016780000,0.92000,-0.01040
,,,-0.00016775999,0.90000,-0.00960
,,,-0.00016772001,0.90000,-0.01040
,,,-0.00016768000,0.90000,-0.00960
,,,-0.00016764000,0.90000,-0.00880
,,,-0.00016760000,0.92000,-0.00960
,,,-0.00016755999,0.92000,-0.00960
,,,-0.00016752000,0.90000,-0.00960
,,,-0.00016748000,0.90000,-0.00880
